8,18,0.20038,0.00388,0.06738,0.03138,3.217773
8,19,0.20225,0.00388,0.06988,0.03175,3.230957
8,20,0.20250,0.00388,0.06725,0.03213,3.213135
8,21,0.20125,0.00375,0.06750,0.03100,3.181885
8,22,0.19850,0.00363,0.06713,0.03063,3.172852
8,23,0.25000,0.00475,0.08287,0.03762,3.892822
8,24,0.20413,0.00388,0.06900,0.03300,3.236816
8,25,0.20138,0.00375,0.06737,0.03388,3.184814
8,26,0.20200,0.00388,0.06838,0.03113,3.187988
8,27,0.20750,0.00400,0.07025,0.03300,3.273926
8,28,0.24275,0.00475,0.08225,0.03837,3.820068
8,29,0.23225,0.00425,0.07763,0.03662,3.669922
8,30,0.19800,0.00388,0.06625,0.03125,3.152100
9,1,0.24356,0.00467,0.08067,0.03733,4.302979
9,2,0.20211,0.00367,0.06867,0.03167,3.604004
9,3,0.25211,0.00500,0.08422,0.03900,4.449951
9,4,0.20411,0.00367,0.06800,0.03311,3.634033
9,5,0.20533,0.00400,0.06967,0.03178,3.630127
9,6,0.20322,0.00367,0.06911,0.03189,3.595947
9,7,0.24244,0.00456,0.08111,0.03778,4.271973
9,8,0.20344,0.00378,0.06867,0.03289,3.600830
9,9,0.20533,0.00378,0.06911,0.03311,3.657959
9,10,0.20422,0.00389,0.06889,0.03156,3.644043
9,11,0.19967,0.00367,0.06778,0.03156,3.586914
9,12,0.20189,0.00378,0.06922,0.03067,3.614014
9,13,0.20267,0.00378,0.06789,0.03344,3.592773
9,14,0.24256,0.00467,0.08122,0.03678,4.291016
9,15,0.20067,0.00378,0.06600,0.03067,3.610107
9,16,0.25222,0.00489,0.08422,0.04111,4.471924
9,17,0.20267,0.00389,0.06844,0.03156,3.596191
9,18,0.26033,0.00511,0.08844,0.04056,4.595947
9,19,0.20556,0.00400,0.06844,0.03244,3.659912
9,20,0.24533,0.00456,0.08289,0.03678,4.318848
9,21,0.20944,0.00389,0.07000,0.03222,3.734863
9,22,0.20000,0.00378,0.06678,0.03322,3.575928
9,23,0.25200,0.00489,0.08333,0.03956,4.427002
9,24,0.20511,0.00456,0.07022,0.03133,3.608887
9,25,0.24100,0.00456,0.07867,0.03767,4.280029
9,26,0.20389,0.00500,0.06778,0.03244,3.646973
9,27,0.20300,0.00389,0.06744,0.03222,3.609131
9,28,0.24222,0.00567,0.07978,0.03811,4.271973
9,29,0.19867,0.00356,0.06589,0.03222,3.531982
9,30,0.24333,0.00456,0.07933,0.03678,4.283936
10,1,0.20450,0.00410,0.07050,0.03220,4.028076
10,2,0.24460,0.00510,0.08230,0.03780,4.766113
10,3,0.20270,0.00420,0.06840,0.03110,4.010986
10,4,0.25200,0.00510,0.08410,0.03830,4.962158
10,5,0.20320,0.00420,0.06720,0.03270,4.010986
10,6,0.21030,0.00440,0.07040,0.03240,4.124023
10,7,0.21710,0.00460,0.07280,0.03330,4.272949
10,8,0.20800,0.00440,0.06880,0.03300,4.082031
10,9,0.25360,0.00520,0.08510,0.03910,4.947021
10,10,0.20250,0.00430,0.06810,0.03280,4.018066
10,11,0.24000,0.00480,0.07910,0.03790,4.698975
10,12,0.20270,0.00520,0.06840,0.03140,3.973877
10,13,0.24100,0.00500,0.08010,0.03790,4.713867
10,14,0.21670,0.00450,0.07240,0.03290,4.272217
10,15,0.20980,0.00420,0.07010,0.03150,4.083008
10,16,0.23350,0.00450,0.07640,0.03610,4.596191
10,17,0.20130,0.00410,0.06750,0.03200,3.997070
10,18,0.24280,0.00500,0.08050,0.03740,4.688965
10,19,0.19770,0.00400,0.06670,0.03060,3.950195
10,20,0.24340,0.00490,0.08250,0.03820,4.749023
10,21,0.20680,0.00420,0.07010,0.03230,4.091064
10,22,0.22820,0.00470,0.07740,0.03500,4.489014
10,23,0.20260,0.00420,0.06940,0.03140,3.995850
10,24,0.23890,0.00520,0.07960,0.03740,4.745117
10,25,0.25380,0.00510,0.08570,0.04030,4.940186
10,26,0.19780,0.00410,0.06660,0.03090,3.907959
10,27,0.20370,0.00440,0.06960,0.03110,4.021973
10,28,0.22380,0.00450,0.07420,0.03450,4.419922
10,29,0.20920,0.00440,0.06990,0.03330,4.174072
10,30,0.23790,0.00480,0.07780,0.03760,4.660889
11,1,0.20818,0.00436,0.06718,0.03145,4.453125
11,2,0.20455,0.00418,0.06745,0.03064,4.454834
11,3,0.20727,0.00382,0.06955,0.03136,4.449951
11,4,0.22636,0.00445,0.07355,0.03409,4.852783
11,5,0.21800,0.00445,0.07118,0.03264,4.662109
11,6,0.21200,0.00427,0.06900,0.03173,4.545898
11,7,0.21355,0.00436,0.06964,0.03245,4.580078
11,8,0.24209,0.00491,0.07900,0.03664,5.182129
11,9,0.20727,0.00400,0.06864,0.03227,4.430908
11,10,0.24091,0.00500,0.07909,0.03645,5.141113
11,11,0.20664,0.00418,0.06773,0.03245,4.460205
11,12,0.21945,0.00436,0.07209,0.03264,4.715820
11,13,0.20900,0.00400,0.06882,0.03255,4.443115
11,14,0.20764,0.00409,0.06773,0.03200,4.481934
11,15,0.20791,0.00427,0.06864,0.03255,4.479004
11,16,0.23073,0.00464,0.07536,0.03500,4.947998
11,17,0.20600,0.00418,0.06755,0.03091,4.426025
11,18,0.24036,0.00473,0.07891,0.03618,5.156982
11,19,0.22009,0.00445,0.07300,0.03291,4.708984
11,20,0.20782,0.00400,0.06864,0.03091,4.445801
11,21,0.25236,0.00491,0.08218,0.03864,5.407959
11,22,0.25664,0.00509,0.08309,0.03945,5.468994
11,23,0.20691,0.00418,0.06791,0.03127,4.483887
11,24,0.25791,0.00545,0.08573,0.03945,5.472900
11,25,0.20882,0.00409,0.06855,0.03209,4.501953
11,26,0.21045,0.00400,0.06909,0.03209,4.520996
11,27,0.20764,0.00409,0.06809,0.03182,4.464111
11,28,0.20964,0.00427,0.06982,0.03127,4.458008
11,29,0.25764,0.00527,0.08664,0.03909,5.497070
11,30,0.20845,0.00418,0.06909,0.03209,4.500977
12,1,0.24092,0.00500,0.07942,0.03592,5.622070
12,2,0.20567,0.00400,0.06867,0.03217,4.810059
12,3,0.23592,0.00442,0.07708,0.03567,5.571045
12,4,0.20833,0.00433,0.06675,0.03242,4.888184
12,5,0.20733,0.00400,0.06858,0.03150,4.850098
12,6,0.23575,0.00467,0.07742,0.03642,5.531982
12,7,0.21492,0.00417,0.07017,0.03433,4.996094
12,8,0.20692,0.00425,0.06800,0.03267,4.868164
12,9,0.23642,0.00508,0.07767,0.03600,5.536865
12,10,0.25717,0.00492,0.08583,0.03967,6.031006
12,11,0.21092,0.00417,0.06983,0.03225,4.984131
12,12,0.23575,0.00450,0.07675,0.03642,5.449951
12,13,0.21383,0.00500,0.06992,0.03217,4.931152
12,14,0.24567,0.00492,0.08050,0.03867,5.718018
12,15,0.20808,0.00425,0.06917,0.03200,4.895996
12,16,0.25242,0.00483,0.08408,0.03875,5.910156
12,17,0.20983,0.00433,0.06908,0.03258,4.950928
12,18,0.20658,0.00400,0.06792,0.03233,4.848145
12,19,0.20533,0.00425,0.06792,0.03133,4.822998
12,20,0.21158,0.00408,0.06867,0.03233,5.004150
12,21,0.23592,0.00475,0.07733,0.03633,5.534912
12,22,0.25483,0.00492,0.08342,0.03883,5.917969
12,23,0.22433,0.00433,0.07325,0.03475,5.267822
12,24,0.20842,0.00408,0.06942,0.03175,4.875000
12,25,0.23925,0.00475,0.07825,0.03675,5.551025
12,26,0.20475,0.00408,0.06817,0.03175,4.812012
12,27,0.23617,0.00467,0.07775,0.03567,5.508057
12,28,0.20925,0.00417,0.07058,0.03200,4.972900
12,29,0.25217,0.00508,0.08350,0.03750,5.885010
12,30,0.21075,0.00433,0.06908,0.03292,4.964111
13,1,0.20769,0.00423,0.06969,0.03177,5.295898
13,2,0.24638,0.00492,0.08162,0.03777,6.270996
13,3,0.20462,0.00485,0.06754,0.03115,5.232910
13,4,0.20477,0.00415,0.06638,0.03238,5.235107
13,5,0.23492,0.00462,0.07662,0.03669,5.916016
13,6,0.20962,0.00415,0.07062,0.03238,5.343018
13,7,0.23869,0.00592,0.07515,0.04015,6.052979
13,8,0.20954,0.00431,0.07162,0.03208,5.358887
13,9,0.22054,0.00454,0.07385,0.03385,5.592041
13,10,0.20385,0.00400,0.06885,0.03115,5.189941
13,11,0.23392,0.00485,0.07777,0.03592,5.931885
13,12,0.20700,0.00415,0.06985,0.03262,5.310791
13,13,0.25077,0.00531,0.08346,0.03931,6.476074
13,14,0.20454,0.00415,0.06700,0.03185,5.242188
13,15,0.23292,0.00462,0.07662,0.03569,5.842041
13,16,0.20608,0.00415,0.06977,0.03162,5.243896
13,17,0.23292,0.00462,0.07592,0.03577,5.825928
13,18,0.20485,0.00423,0.06831,0.03208,5.224121
13,19,0.24508,0.00569,0.08046,0.03723,6.228027
13,20,0.21462,0.00431,0.07185,0.03438,5.521973
13,21,0.20662,0.00462,0.06985,0.03154,5.290039
13,22,0.25215,0.00485,0.07900,0.04169,6.418945
13,23,0.19954,0.00392,0.06677,0.03092,5.117920
13,24,0.20008,0.00392,0.06554,0.03085,5.141113
13,25,0.23246,0.00462,0.07669,0.03531,5.947021
13,26,0.21846,0.00446,0.07369,0.03338,5.478027
13,27,0.21492,0.00415,0.07169,0.03200,5.405029
13,28,0.20577,0.00415,0.06785,0.03131,5.230957
13,29,0.25346,0.00500,0.08400,0.03885,6.333008
13,30,0.19915,0.00408,0.06662,0.03038,5.134033
14,1,0.20407,0.00407,0.06729,0.03279,5.651855
14,2,0.24036,0.00500,0.07964,0.03729,6.622803
14,3,0.20621,0.00450,0.06764,0.03129,5.694092
14,4,0.20500,0.00436,0.06771,0.03136,5.674805
14,5,0.20664,0.00429,0.06929,0.03207,5.751953
14,6,0.22793,0.00507,0.07550,0.03564,6.281006
14,7,0.20271,0.00429,0.06907,0.03186,5.581055
14,8,0.24429,0.00536,0.08243,0.03800,6.668945
14,9,0.21507,0.00450,0.07193,0.03257,5.891846
14,10,0.20543,0.00457,0.06836,0.03236,5.590088
14,11,0.20671,0.00421,0.07150,0.03200,5.649902
14,12,0.20307,0.00436,0.06750,0.03200,5.630859
14,13,0.23043,0.00471,0.07771,0.03543,6.276855
14,14,0.20829,0.00450,0.06907,0.03250,5.701904
14,15,0.20314,0.00400,0.06943,0.03157,5.614014
14,16,0.25307,0.00543,0.08550,0.03950,6.959961
14,17,0.20414,0.00443,0.06914,0.03221,5.619873
14,18,0.20343,0.00421,0.06857,0.03164,5.566895
14,19,0.20607,0.00421,0.06729,0.03250,5.657959
14,20,0.20707,0.00429,0.06900,0.03179,5.715088
14,21,0.20786,0.00421,0.06979,0.03200,5.673096
14,22,0.20229,0.00421,0.06871,0.03100,5.580078
14,23,0.27257,0.00557,0.09314,0.04171,7.403076
14,24,0.20279,0.00421,0.06936,0.03114,5.573975
14,25,0.23250,0.00493,0.07743,0.03564,6.327148
14,26,0.24636,0.00507,0.08307,0.03821,6.677002
14,27,0.20257,0.00429,0.06836,0.03200,5.561035
14,28,0.22857,0.00500,0.07650,0.03586,6.251953
14,29,0.20514,0.00429,0.06829,0.03279,5.664062
14,30,0.21329,0.00457,0.07136,0.03357,5.833008
15,1,0.20247,0.00433,0.06820,0.03293,5.968018
15,2,0.20260,0.00427,0.06880,0.03153,6.011230
15,3,0.22633,0.00547,0.07580,0.03500,6.658203
15,4,0.19820,0.00413,0.06693,0.03087,5.863037
15,5,0.22567,0.00487,0.07587,0.03587,6.663086
15,6,0.20580,0.00440,0.06953,0.03200,6.095947
15,7,0.22813,0.00487,0.07647,0.03553,6.782959
15,8,0.20507,0.00433,0.06873,0.03273,6.050781
15,9,0.22947,0.00473,0.07920,0.03533,6.722900
15,10,0.20033,0.00427,0.06747,0.03213,5.988037
15,11,0.22620,0.00473,0.07493,0.03573,6.672119
15,12,0.20760,0.00447,0.07113,0.03253,6.079102
15,13,0.20673,0.00420,0.07107,0.03207,6.128174
15,14,0.22847,0.00520,0.07767,0.03520,6.689941
15,15,0.20380,0.00427,0.06893,0.03233,6.021973
15,16,0.20313,0.00407,0.06973,0.03153,5.976074
15,17,0.24053,0.00513,0.08060,0.03773,6.971924
15,18,0.25293,0.00507,0.08367,0.04167,7.274902
15,19,0.21100,0.00453,0.07087,0.03267,6.239014
15,20,0.19940,0.00407,0.06693,0.03147,5.919922
15,21,0.22793,0.00473,0.07627,0.03593,6.652100
15,22,0.20247,0.00427,0.06893,0.03300,6.010986
15,23,0.22853,0.00460,0.07587,0.03587,6.736084
15,24,0.20433,0.00447,0.07027,0.03267,6.088135
15,25,0.21073,0.00467,0.07047,0.03353,6.332031
15,26,0.20307,0.00427,0.06860,0.03233,5.984131
15,27,0.20540,0.00453,0.07040,0.03233,6.082031
15,28,0.22620,0.00473,0.07527,0.03527,6.656006
15,29,0.20180,0.00413,0.06680,0.03213,5.969971
15,30,0.22627,0.00487,0.07687,0.03540,6.646973
16,1,0.21044,0.00463,0.07075,0.03281,6.640137
16,2,0.20125,0.00438,0.06738,0.03075,6.296143
16,3,0.22619,0.00563,0.07375,0.03519,7.060059
16,4,0.20450,0.00438,0.06813,0.03162,6.403809
16,5,0.23231,0.00488,0.07806,0.03550,7.201172
16,6,0.20756,0.00438,0.07062,0.03194,6.559082
16,7,0.20888,0.00450,0.06994,0.03225,6.562012
16,8,0.21288,0.00481,0.07144,0.03187,6.683105
16,9,0.21231,0.00456,0.07231,0.03238,6.623047
16,10,0.20613,0.00494,0.06831,0.03175,6.441895
16,11,0.20863,0.00444,0.06856,0.03187,6.532227
16,12,0.20838,0.00438,0.07006,0.03256,6.521973
16,13,0.23225,0.00475,0.07775,0.03662,7.123047
16,14,0.21156,0.00513,0.07013,0.03269,6.635010
16,15,0.20650,0.00438,0.06769,0.03212,6.435059
16,16,0.21806,0.00456,0.07294,0.03387,6.768066
16,17,0.22881,0.00488,0.07537,0.03512,7.101074
16,18,0.24681,0.00538,0.08294,0.03750,7.645020
16,19,0.20581,0.00444,0.06831,0.03187,6.518066
16,20,0.22531,0.00481,0.07369,0.03362,6.975098
16,21,0.20706,0.00438,0.06944,0.03144,6.459961
16,22,0.22731,0.00475,0.07619,0.03494,7.097168
16,23,0.20675,0.00419,0.06863,0.03238,6.468018
16,24,0.20475,0.00412,0.06825,0.03256,6.402100
16,25,0.20481,0.00425,0.06819,0.03200,6.405029
16,26,0.23075,0.00500,0.07513,0.03744,7.178955
16,27,0.20675,0.00413,0.06888,0.03144,6.522949
16,28,0.23963,0.00494,0.08025,0.03681,7.454102
16,29,0.24181,0.00513,0.08038,0.03762,7.483887
16,30,0.21137,0.00450,0.07244,0.03225,6.592041
17,1,0.23576,0.00500,0.07759,0.03665,7.670898
17,2,0.21647,0.00435,0.07071,0.03365,7.094238
